dataset,budget_pct,method,scoring_completion_rate,progress_mean,progress_std,test_mse_mean,test_mse_std,n_deleted_mean,n_deleted_std,total_budget_sec_mean,total_budget_sec_std,charged_compute_sec_mean,charged_compute_sec_std,score_sec_mean,sort_sec_mean,priority_total_sec_mean,average_unlearn_sec_mean
synthetic,50.0,Random,1.0,0.3820572291477726,0.2793595123452965,13.512071365061498,2.829623835914642,28.0,0.0,0.0005471466666666666,5.918173636807415e-05,0.0005375476023391814,5.8143460291441276e-05,0.0,0.0,0.0,1.9198128654970762e-05
synthetic,75.0,Random,1.0,0.5934957997220696,0.28340016318064154,13.01126064476651,2.945787058035373,42.0,0.0,0.0008207199999999998,8.877260455211122e-05,0.000806321403508772,8.72151904371619e-05,0.0,0.0,0.0,1.9198128654970762e-05
synthetic,100.0,Random,1.0,1.0,0.0,10.439583540444183,0.07320024255295772,57.0,0.0,0.0010942933333333332,0.0001183634727361483,0.0010942933333333332,0.0001183634727361483,0.0,0.0,0.0,1.9198128654970762e-05
diabetes,10.0,SIS,0.9666666666666667,0.15284603943631664,0.6279534755163877,0.5251479647118903,0.0025740996119980922,0.9666666666666667,0.18257418583505525,0.00010811133333333334,1.2210050504946017e-06,0.00010338966666666666,2.150476931864822e-06,8.199333333333335e-05,4.9466666666666696e-06,8.694e-05,1.8018555555555558e-05
diabetes,25.0,SIS,1.0,0.5551602818842759,0.36534650689390974,0.5262874849343594,0.0062361329429688585,9.9,0.547722557505166,0.0002702783333333334,3.052512626236509e-06,0.0002652248888888889,2.1954178567581772e-06,8.199333333333335e-05,4.9466666666666696e-06,8.694e-05,1.8018555555555558e-05
diabetes,50.0,SIS,1.0,0.8170293510343934,0.17816195464569165,0.5296186818901414,0.008668930264909152,24.9,0.5477225575051656,0.0005405566666666668,6.105025252473018e-06,0.0005355032222222223,5.1705625084603e-06,8.199333333333335e-05,4.9466666666666696e-06,8.694e-05,1.8018555555555558e-05
diabetes,75.0,SIS,1.0,0.9650390453642702,0.030839401115410937,0.5285030850679597,0.009284136440542153,39.9,0.5477225575051656,0.000810835,9.157537878709516e-06,0.0008057815555555556,8.202758097657414e-06,8.199333333333335e-05,4.9466666666666696e-06,8.694e-05,1.8018555555555558e-05
diabetes,100.0,SIS,1.0,0.9978771604577596,0.004847823472097617,0.5295176431485117,0.009992033042445649,54.9,0.5477225575051656,0.0010811133333333337,1.2210050504946035e-05,0.001076059888888889,1.1245951752970485e-05,8.199333333333335e-05,4.9466666666666696e-06,8.694e-05,1.8018555555555558e-05
diabetes,10.0,Cook's,0.9666666666666667,0.12495640826812829,0.5115556256127529,0.5251761257134158,0.0028401618074426994,0.9666666666666667,0.18257418583505525,0.00010811133333333334,1.2210050504946017e-06,9.785299999999999e-05,3.1263134986680397e-06,7.588e-05,4.996666666666669e-06,8.087666666666668e-05,1.8018555555555558e-05
diabetes,25.0,Cook's,1.0,0.12516280758405612,1.1469770253625715,0.5276590076378574,0.006887906662554934,9.933333333333334,0.3651483716701105,0.0002702783333333334,3.052512626236509e-06,0.00025979511111111115,3.6357284874888776e-06,7.588e-05,4.996666666666669e-06,8.087666666666668e-05,1.8018555555555558e-05
diabetes,50.0,Cook's,1.0,0.6947722503311013,0.44209953742254815,0.5286085179993509,0.008823586215378276,24.933333333333334,0.3651483716701105,0.0005405566666666668,6.105025252473018e-06,0.0005300734444444443,6.6251131550133025e-06,7.588e-05,4.996666666666669e-06,8.087666666666668e-05,1.8018555555555558e-05
